date,beach_event_id,start_date,end_date,start_date_clipped,end_date_clipped,duration_days_clean,analysis_period,post_emergency,study_group,impact_level,advisory_type_clean,advisory_cause_clean,source_clean,cause_group,beach_name_clean,station_id,station_name_clean,station_lat,station_lon,beach_lat,beach_lon,active_advisory_day,closure_active_day,posting_active_day,rain_advisory_event,bacteria_related_event,tijuana_river_related_event,sewage_infrastructure_event,sewage_related_event,severity_score,enterococcus_flag,fecal_coliform_flag,total_coliform_flag,ecoli_flag,end_date_was_missing
2023-02-23,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-02-24,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-02-25,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-02-26,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-02-27,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-02-28,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-01,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-02,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-03,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-04,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-05,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-06,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-07,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-08,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-09,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-10,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-11,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-12,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-13,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-14,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-15,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-16,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-17,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-18,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-19,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-20,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-21,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-22,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-23,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-24,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-25,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-26,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-27,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-28,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-29,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-30,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-03-31,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-01,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-02,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-03,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-04,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-05,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-06,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-07,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-08,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-09,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-10,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-11,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-12,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-13,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-14,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-15,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-16,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-17,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-18,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-19,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-20,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-21,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-22,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-23,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-24,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-25,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2023-04-26,2,2023-01-01,2023-07-10,2023-01-01,2023-07-10,190,Pre-emergency,0,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,"Imperial Beach municipal beach, other",459,IB-050,32.566577296,-117.133205028,32.587527,-117.132598,1,1,0,0,1,1,0,1,2,1,0,0,0,False
